design_id,spec_id,design_type,rtl_chars,module_count,spec_text,status,proven,falsified,undetermined,total_props,jg_iterations,context_rounds,wall_time_s,vacuity_status,error_message,eval_syntax,eval_functionality,eval_func_relaxed,eval_proven,eval_falsified,eval_undetermined,num_assertions,has_sva,verify_iterations,total_tool_calls,tool_call_list,phase_a_tools,phase_b_tools
ni_16_nn_4_ne_12_wd_32_opd_3_0,ni_16_nn_4_ne_12_wd_32_opd_3_0-spec-1,,0,1,"Check that when reset_ is low, the state register transitions to S0 in the next clock cycle",no_verification,0,0,0,0,0,3,35.164265394210815,not_checked,ablation: verification disabled,1.0,1.0,1.0,1,0,0,1,True,0,3,,0,0
ni_16_nn_4_ne_12_wd_32_opd_3_0,ni_16_nn_4_ne_12_wd_32_opd_3_0-spec-2,,0,1,"Verify that the state machine never reaches an undefined state (always remains within S0, S1, S2, or S3)",no_verification,0,0,0,0,0,3,33.456721782684326,not_checked,ablation: verification disabled,1.0,1.0,1.0,1,0,0,1,True,0,3,,0,0
ni_16_nn_4_ne_12_wd_32_opd_3_0,ni_16_nn_4_ne_12_wd_32_opd_3_0-spec-3,,0,1,Verify that state S3 always transitions to S1 regardless of input conditions,no_verification,0,0,0,0,0,2,29.374835968017578,not_checked,ablation: verification disabled,1.0,1.0,1.0,1,0,0,1,True,0,2,,0,0
ni_16_nn_4_ne_16_wd_32_opd_3_0,ni_16_nn_4_ne_16_wd_32_opd_3_0-spec-1,,0,1,"Check that when reset_ is low, the state register transitions to S0 in the next clock cycle",no_verification,0,0,0,0,0,2,41.26321244239807,not_checked,ablation: verification disabled,1.0,1.0,1.0,1,0,0,1,True,0,2,,0,0
ni_16_nn_4_ne_16_wd_32_opd_3_0,ni_16_nn_4_ne_16_wd_32_opd_3_0-spec-2,,0,1,"Verify that the FSM never reaches an undefined state; the state always remains within the valid set {S0, S1, S2, S3}",no_verification,0,0,0,0,0,2,27.48114514350891,not_checked,ablation: verification disabled,1.0,1.0,1.0,1,0,0,1,True,0,2,,0,0
ni_16_nn_4_ne_16_wd_32_opd_3_0,ni_16_nn_4_ne_16_wd_32_opd_3_0-spec-3,,0,1,Verify that the next_state logic is combinational; any change in state or inputs that affects the next_state computation is immediately reflected without requiring a clock cycle,no_verification,0,0,0,0,0,6,83.00452947616577,not_checked,ablation: verification disabled,1.0,1.0,1.0,1,0,0,1,True,0,6,,0,0
ni_16_nn_4_ne_8_wd_32_opd_5_0,ni_16_nn_4_ne_8_wd_32_opd_5_0-spec-1,,0,1,"Check that when reset_ is low, the state register transitions to S0 in the same clock cycle",no_verification,0,0,0,0,0,3,40.44963550567627,not_checked,ablation: verification disabled,1.0,1.0,1.0,1,0,0,1,True,0,3,,0,0
ni_16_nn_4_ne_8_wd_32_opd_5_0,ni_16_nn_4_ne_8_wd_32_opd_5_0-spec-2,,0,1,"Verify that the FSM state transitions follow the specified sequence: S0 -> S1 always, S1 -> S2 when (~^(in_B) ^ in_N) is true, S1 -> S3 when ^ (in_E) is true, S1 -> S0 otherwise, S2 -> S0 always, and S3 -> S1 always",no_verification,0,0,0,0,0,6,116.9147355556488,not_checked,ablation: verification disabled,1.0,0.5,0.5,3,3,0,6,True,0,6,,0,0
ni_16_nn_4_ne_8_wd_32_opd_5_0,ni_16_nn_4_ne_8_wd_32_opd_5_0-spec-3,,0,1,"Verify that fsm_out is never assigned a value, and since fsm_out is declared as a reg but never driven in any procedural block, it will retain its uninitialized value, which should be fixed by properly assigning fsm_out <= state in the always_ff block",no_verification,0,0,0,0,0,5,47.463759899139404,not_checked,ablation: verification disabled,1.0,0.0,0.0,0,1,0,1,True,0,5,,0,0
ni_16_nn_8_ne_16_wd_32_opd_2_0,ni_16_nn_8_ne_16_wd_32_opd_2_0-spec-1,,0,1,"Check that when reset_ is asserted low, the state register synchronously resets to S0 (3'b000) at the next positive clock edge",no_verification,0,0,0,0,0,4,46.89501190185547,not_checked,ablation: verification disabled,1.0,1.0,1.0,1,0,0,1,True,0,4,,0,0
ni_16_nn_8_ne_16_wd_32_opd_2_0,ni_16_nn_8_ne_16_wd_32_opd_2_0-spec-2,,0,1,Verify that the FSM state transitions only occur at positive clock edges and that the state remains stable between clock cycles,no_verification,0,0,0,0,0,6,68.42461609840393,not_checked,ablation: verification disabled,1.0,0.0,0.0,0,2,0,2,True,0,6,,0,0
ni_16_nn_8_ne_16_wd_32_opd_2_0,ni_16_nn_8_ne_16_wd_32_opd_2_0-spec-3,,0,1,Check that the FSM never reaches an undefined state - the state register should always contain one of the valid states S0 through S7 (3-bit values 000 through 111),no_verification,0,0,0,0,0,4,45.65851449966431,not_checked,ablation: verification disabled,1.0,1.0,1.0,1,0,0,1,True,0,4,,0,0
ni_16_nn_8_ne_24_wd_32_opd_3_0,ni_16_nn_8_ne_24_wd_32_opd_3_0-spec-1,,0,1,"Check that when reset_ is asserted (logic 0), the state register synchronously resets to S0 (3'b000) regardless of the current state value",unknown,0,0,0,0,0,0,960.0759255886078,not_checked,"HTTPConnectionPool(host='localhost', port=11434): Read timed out. (read timeout=480)",0.0,0.0,0.0,0,0,0,0,True,0,0,,0,0
ni_16_nn_8_ne_24_wd_32_opd_3_0,ni_16_nn_8_ne_24_wd_32_opd_3_0-spec-2,,0,1,"Verify that the FSM state transitions always remain within the valid state range of 3'b000 to 3'b111, never entering undefined or X states during any transition from S0 through S7",no_verification,0,0,0,0,0,4,41.18104100227356,not_checked,ablation: verification disabled,1.0,1.0,1.0,1,0,0,1,True,0,4,,0,0
ni_16_nn_8_ne_24_wd_32_opd_3_0,ni_16_nn_8_ne_24_wd_32_opd_3_0-spec-3,,0,1,"Verify that from state S1, exactly one of four mutually exclusive transitions occurs: to S2 when in_F equals 1, to S4 when ((in_L ^ in_I) ^ in_K) is true, to S7 when ((in_E ^ in_I) ^ (in_L == 0)) is true, or to S6 as the default condition",no_verification,0,0,0,0,0,4,81.85075092315674,not_checked,ablation: verification disabled,1.0,1.0,1.0,1,0,0,1,True,0,4,,0,0
ni_16_nn_8_ne_24_wd_32_opd_5_0,ni_16_nn_8_ne_24_wd_32_opd_5_0-spec-1,,0,1,"Check that when reset_ is asserted low, the state register synchronously resets to S0 at the next positive clock edge",no_verification,0,0,0,0,0,2,52.90918970108032,not_checked,ablation: verification disabled,1.0,0.0,0.0,0,1,0,1,True,0,2,,0,0
ni_16_nn_8_ne_24_wd_32_opd_5_0,ni_16_nn_8_ne_24_wd_32_opd_5_0-spec-2,,0,1,"Verify that the FSM state transitions only occur on positive clock edges when reset_ is high, and that next_state remains stable between clock edges",no_verification,0,0,0,0,0,6,70.85730814933777,not_checked,ablation: verification disabled,1.0,0.5,0.5,1,1,0,2,True,0,6,,0,0
ni_16_nn_8_ne_24_wd_32_opd_5_0,ni_16_nn_8_ne_24_wd_32_opd_5_0-spec-3,,0,1,"Verify that the state transitions follow the combinational logic specified in the case statement for all 8 states (S0 through S7), ensuring that from any given state, the next state is determined exclusively by the current state and input conditions",no_verification,0,0,0,0,0,2,33.393046140670776,not_checked,ablation: verification disabled,1.0,0.6,0.6,6,4,0,10,True,0,2,,0,0
ni_16_nn_8_ne_32_wd_32_opd_5_0,ni_16_nn_8_ne_32_wd_32_opd_5_0-spec-1,,0,1,"Check that when reset_ is asserted low, the state register transitions to S0 within one clock cycle",no_verification,0,0,0,0,0,2,30.086086750030518,not_checked,ablation: verification disabled,1.0,1.0,1.0,1,0,0,1,True,0,2,,0,0
ni_16_nn_8_ne_32_wd_32_opd_5_0,ni_16_nn_8_ne_32_wd_32_opd_5_0-spec-2,,0,1,Verify that the FSM never reaches an invalid state - the state register always remains within the valid range of S0 through S7 (3'b000 through 3'b111),no_verification,0,0,0,0,0,5,55.783974170684814,not_checked,ablation: verification disabled,1.0,1.0,1.0,1,0,0,1,True,0,5,,0,0
ni_16_nn_8_ne_32_wd_32_opd_5_0,ni_16_nn_8_ne_32_wd_32_opd_5_0-spec-3,,0,1,"Verify that state transitions only occur on the positive edge of clk when reset_ is high, following the combinational logic specified in the next_state case statement",no_verification,0,0,0,0,0,6,66.38994431495667,not_checked,ablation: verification disabled,1.0,0.5,0.5,1,1,0,2,True,0,6,,0,0
ni_4_nn_16_ne_16_wd_32_opd_2_0,ni_4_nn_16_ne_16_wd_32_opd_2_0-spec-1,,0,1,"Check that when reset_ is low (negedge), state transitions to S0 in the same clock cycle",no_verification,0,0,0,0,0,4,62.37704348564148,not_checked,ablation: verification disabled,1.0,1.0,1.0,1,0,0,1,True,0,4,,0,0
ni_4_nn_16_ne_16_wd_32_opd_2_0,ni_4_nn_16_ne_16_wd_32_opd_2_0-spec-2,,0,1,Verify that the FSM never reaches an undefined state - all next_state assignments from states S0-S15 must result in valid states between S0 and S15,no_verification,0,0,0,0,0,4,50.32791233062744,not_checked,ablation: verification disabled,1.0,1.0,1.0,1,0,0,1,True,0,4,,0,0
ni_4_nn_16_ne_16_wd_32_opd_2_0,ni_4_nn_16_ne_16_wd_32_opd_2_0-spec-3,,0,1,"Verify that from state S0, the state always transitions to S9 in the next cycle, regardless of input values",no_verification,0,0,0,0,0,2,29.14188814163208,not_checked,ablation: verification disabled,1.0,1.0,1.0,1,0,0,1,True,0,2,,0,0
ni_4_nn_16_ne_32_wd_32_opd_4_0,ni_4_nn_16_ne_32_wd_32_opd_4_0-spec-1,,0,1,"Check that when reset_ is asserted (low), the state register resets to S0 (4'b0000) within one clock cycle",no_verification,0,0,0,0,0,2,31.706642150878906,not_checked,ablation: verification disabled,1.0,1.0,1.0,1,0,0,1,True,0,2,,0,0
ni_4_nn_16_ne_32_wd_32_opd_4_0,ni_4_nn_16_ne_32_wd_32_opd_4_0-spec-2,,0,1,Verify that the state machine never enters an undefined state - the state register always maintains a valid 4-bit value between S0 and S15,no_verification,0,0,0,0,0,3,33.50465416908264,not_checked,ablation: verification disabled,1.0,1.0,1.0,1,0,0,1,True,0,3,,0,0
ni_4_nn_16_ne_32_wd_32_opd_4_0,ni_4_nn_16_ne_32_wd_32_opd_4_0-spec-3,,0,1,"Verify that the fsm_out output is never assigned a value - the output port is declared but no logic drives it, making it a floating signal",no_verification,0,0,0,0,0,2,28.826011180877686,not_checked,ablation: verification disabled,1.0,0.0,0.0,0,1,0,1,True,0,2,,0,0
ni_4_nn_4_ne_4_wd_32_opd_2_0,ni_4_nn_4_ne_4_wd_32_opd_2_0-spec-1,,0,1,"Check that when reset_ is low, the state register resets to S0 (2'b00) at the next positive clock edge",no_verification,0,0,0,0,0,4,83.63461303710938,not_checked,ablation: verification disabled,1.0,1.0,1.0,1,0,0,1,True,0,4,,0,0
ni_4_nn_4_ne_4_wd_32_opd_2_0,ni_4_nn_4_ne_4_wd_32_opd_2_0-spec-2,,0,1,"Verify that the FSM always transitions from S0 to S2 unconditionally, and from S1 to S3 unconditionally",no_verification,0,0,0,0,0,2,33.52927017211914,not_checked,ablation: verification disabled,1.0,1.0,1.0,2,0,0,2,True,0,2,,0,0
ni_4_nn_4_ne_4_wd_32_opd_2_0,ni_4_nn_4_ne_4_wd_32_opd_2_0-spec-3,,0,1,"Verify that when in state S3, the next_state remains undefined/latched (no state transition specified)",no_verification,0,0,0,0,0,4,45.62873888015747,not_checked,ablation: verification disabled,1.0,0.0,0.0,0,1,0,1,True,0,4,,0,0
ni_4_nn_4_ne_4_wd_32_opd_3_0,ni_4_nn_4_ne_4_wd_32_opd_3_0-spec-1,,0,1,"Check that when reset_ is low, state register transitions to S0 in the next clock cycle",no_verification,0,0,0,0,0,3,35.369789123535156,not_checked,ablation: verification disabled,1.0,1.0,1.0,1,0,0,1,True,0,3,,0,0
ni_4_nn_4_ne_4_wd_32_opd_3_0,ni_4_nn_4_ne_4_wd_32_opd_3_0-spec-2,,0,1,"Verify that when state is S0, next_state is always S3",no_verification,0,0,0,0,0,2,23.18599820137024,not_checked,ablation: verification disabled,1.0,1.0,1.0,1,0,0,1,True,0,2,,0,0
ni_4_nn_4_ne_4_wd_32_opd_3_0,ni_4_nn_4_ne_4_wd_32_opd_3_0-spec-3,,0,1,"Verify that when state is S2, next_state is always S1",no_verification,0,0,0,0,0,2,22.579585552215576,not_checked,ablation: verification disabled,1.0,1.0,1.0,1,0,0,1,True,0,2,,0,0
ni_4_nn_4_ne_8_wd_32_opd_3_0,ni_4_nn_4_ne_8_wd_32_opd_3_0-spec-1,,0,1,"Check that when reset_ is low, state transitions to S0 in the next cycle",no_verification,0,0,0,0,0,2,87.49238801002502,not_checked,ablation: verification disabled,1.0,0.0,0.0,0,1,0,1,True,0,2,,0,0
ni_4_nn_4_ne_8_wd_32_opd_3_0,ni_4_nn_4_ne_8_wd_32_opd_3_0-spec-2,,0,1,"Verify that the FSM never transitions to an undefined state (only S0, S1, S2, S3 are valid states)",no_verification,0,0,0,0,0,2,25.437262296676636,not_checked,ablation: verification disabled,1.0,1.0,1.0,1,0,0,1,True,0,2,,0,0
ni_4_nn_4_ne_8_wd_32_opd_3_0,ni_4_nn_4_ne_8_wd_32_opd_3_0-spec-3,,0,1,Verify that state S1 always transitions to S3 regardless of input values,no_verification,0,0,0,0,0,3,36.31315541267395,not_checked,ablation: verification disabled,1.0,1.0,1.0,1,0,0,1,True,0,3,,0,0
ni_4_nn_8_ne_16_wd_32_opd_5_0,ni_4_nn_8_ne_16_wd_32_opd_5_0-spec-1,,0,1,"Check that when reset_ is low, state resets to S0 (3'b000) within one clock cycle",no_verification,0,0,0,0,0,3,35.288729429244995,not_checked,ablation: verification disabled,1.0,1.0,1.0,1,0,0,1,True,0,3,,0,0
ni_4_nn_8_ne_16_wd_32_opd_5_0,ni_4_nn_8_ne_16_wd_32_opd_5_0-spec-2,,0,1,Verify that the FSM always transitions from S5 to S0 and from S6 to S0 regardless of input values,no_verification,0,0,0,0,0,6,36.01668095588684,not_checked,ablation: verification disabled,1.0,1.0,1.0,2,0,0,2,True,0,6,,0,0
ni_4_nn_8_ne_16_wd_32_opd_5_0,ni_4_nn_8_ne_16_wd_32_opd_5_0-spec-3,,0,1,Verify that state transitions only occur on the positive edge of clk when reset_ is high,no_verification,0,0,0,0,0,6,64.71215486526489,not_checked,ablation: verification disabled,1.0,1.0,1.0,1,0,0,1,True,0,6,,0,0
ni_4_nn_8_ne_32_wd_32_opd_2_0,ni_4_nn_8_ne_32_wd_32_opd_2_0-spec-1,,0,1,"Check that when reset_ is asserted (low), the state register resets to S0 (3'b000) in the next clock cycle",no_verification,0,0,0,0,0,4,43.3812530040741,not_checked,ablation: verification disabled,1.0,1.0,1.0,1,0,0,1,True,0,4,,0,0
ni_4_nn_8_ne_32_wd_32_opd_2_0,ni_4_nn_8_ne_32_wd_32_opd_2_0-spec-2,,0,1,Verify that the FSM output fsm_out always reflects the current state value (state) in every clock cycle,no_verification,0,0,0,0,0,1,16.419272661209106,not_checked,ablation: verification disabled,1.0,0.0,0.0,0,1,0,1,True,0,1,,0,0
ni_4_nn_8_ne_32_wd_32_opd_2_0,ni_4_nn_8_ne_32_wd_32_opd_2_0-spec-3,,0,1,"Verify that the state transitions always follow the next_state logic defined in the combinational always_comb block, and next_state remains stable when state is S1 (which has no transition logic defined)",no_verification,0,0,0,0,0,5,96.22595596313477,not_checked,ablation: verification disabled,1.0,1.0,1.0,10,0,0,10,True,0,5,,0,0
ni_4_nn_8_ne_32_wd_32_opd_5_0,ni_4_nn_8_ne_32_wd_32_opd_5_0-spec-1,,0,1,"Check that when reset_ is negated (low), the state register synchronously resets to S0 (3'b000) within one clock cycle",no_verification,0,0,0,0,0,2,26.80953359603882,not_checked,ablation: verification disabled,1.0,1.0,1.0,1,0,0,1,True,0,2,,0,0
ni_4_nn_8_ne_32_wd_32_opd_5_0,ni_4_nn_8_ne_32_wd_32_opd_5_0-spec-2,,0,1,Verify that the FSM state transitions are deterministic and that only one next_state value is assigned for each combination of current state and input conditions,no_verification,0,0,0,0,0,6,46.79083442687988,not_checked,ablation: verification disabled,1.0,0.8,0.8,4,1,0,5,True,0,6,,0,0
ni_4_nn_8_ne_32_wd_32_opd_5_0,ni_4_nn_8_ne_32_wd_32_opd_5_0-spec-3,,0,1,Verify that the state always transitions to one of the valid states S0 through S7 (3-bit values 000 through 111) and never reaches an undefined or invalid state,no_verification,0,0,0,0,0,1,16.0225031375885,not_checked,ablation: verification disabled,1.0,1.0,1.0,1,0,0,1,True,0,1,,0,0
ns_10-w_128-opd_3-1,ns_10-w_128-opd_3-1-spec-1,,0,11,"Check that when reset_ is low, out_vld is deasserted and out_data is zero at the pipeline output on the subsequent clock edge, regardless of the current values of in_vld or in_data",no_verification,0,0,0,0,0,6,52.13005781173706,not_checked,ablation: verification disabled,1.0,1.0,1.0,1,0,0,1,True,0,6,,0,0
ns_10-w_128-opd_3-1,ns_10-w_128-opd_3-1-spec-2,,0,11,"Verify that out_vld at cycle T exactly equals in_vld at cycle T-19, reflecting the total pipeline latency of 19 clock cycles accumulated across all chained execution units (exec_unit_0 through exec_unit_9)",no_verification,0,0,0,0,0,6,49.563087701797485,not_checked,ablation: verification disabled,0.0,0.0,0.0,0,0,0,1,True,0,6,,0,0
ns_10-w_128-opd_3-1,ns_10-w_128-opd_3-1-spec-3,,0,11,"Check that out_vld is never asserted unless in_vld was asserted exactly 19 cycles earlier, ensuring no spurious valid signals propagate through the pipeline and that valid qualification is preserved end-to-end",no_verification,0,0,0,0,0,6,51.61325979232788,not_checked,ablation: verification disabled,1.0,1.0,1.0,1,0,0,1,True,0,6,,0,0
ns_10-w_128-opd_3-2,ns_10-w_128-opd_3-2-spec-1,,0,11,"Check that when reset_ is deasserted (held low), out_vld is driven to 0 and out_data is driven to 0 within one clock cycle for all single-stage exec units using asynchronous reset, and within one clock cycle after the next rising edge for exec_unit_4 which uses a synchronous reset style",no_verification,0,0,0,0,0,6,127.36885166168213,not_checked,ablation: verification disabled,1.0,1.0,1.0,2,0,0,2,True,0,6,,0,0
ns_10-w_128-opd_3-2,ns_10-w_128-opd_3-2-spec-2,,0,11,"Verify that out_vld at any given clock cycle equals the value of in_vld from exactly 13 clock cycles earlier, reflecting the total pipeline latency of 9 single-cycle stages (exec_unit_0 through exec_unit_3 and exec_unit_5 through exec_unit_9) plus the 4-stage internal pipeline of exec_unit_4, while reset_ is continuously held high",no_verification,0,0,0,0,0,6,66.20916938781738,not_checked,ablation: verification disabled,1.0,1.0,1.0,1,0,0,1,True,0,6,,0,0
ns_10-w_128-opd_3-2,ns_10-w_128-opd_3-2-spec-3,,0,11,"Check that immediately after reset_ transitions from low to high, out_vld remains continuously deasserted (0) for at least 13 consecutive rising clock edges, since no valid data can have propagated through all pipeline stages before that interval elapses",no_verification,0,0,0,0,0,5,46.81132125854492,not_checked,ablation: verification disabled,1.0,1.0,1.0,1,0,0,1,True,0,5,,0,0
ns_10-w_128-opd_5-5,ns_10-w_128-opd_5-5-spec-1,,0,11,"Check that when reset_ is low, all pipeline registers reset to zero",no_verification,0,0,0,0,0,6,32.63790798187256,not_checked,ablation: verification disabled,0.0,0.0,0.0,0,0,0,1,True,0,6,,0,0
ns_10-w_128-opd_5-5,ns_10-w_128-opd_5-5-spec-2,,0,11,Verify that out_vld becomes high after DEPTH clock cycles when in_vld is high,no_verification,0,0,0,0,0,6,52.597429513931274,not_checked,ablation: verification disabled,1.0,0.0,0.0,0,1,0,1,True,0,6,,0,0
ns_10-w_128-opd_5-5,ns_10-w_128-opd_5-5-spec-3,,0,11,Ensure that data propagates correctly through all pipeline stages,no_verification,0,0,0,0,0,6,63.432347774505615,not_checked,ablation: verification disabled,1.0,0.0,0.0,0,1,0,1,True,0,6,,0,0
ns_2-w_128-opd_2-0,ns_2-w_128-opd_2-0-spec-1,,0,3,"Check that when reset_ is low, on the next rising clock edge exec_unit_0's ready[1], ready[2], and ready[3] are all cleared to zero",no_verification,0,0,0,0,0,1,18.45850133895874,not_checked,ablation: verification disabled,0.0,0.0,0.0,0,0,0,1,True,0,1,,0,0
ns_2-w_128-opd_2-0,ns_2-w_128-opd_2-0-spec-2,,0,3,"Check that when reset_ is low, on the next rising clock edge exec_unit_0's data[1], data[2], and data[3] are all cleared to zero",no_verification,0,0,0,0,0,6,37.25295925140381,not_checked,ablation: verification disabled,1.0,1.0,1.0,1,0,0,1,True,0,6,,0,0
ns_2-w_128-opd_2-0,ns_2-w_128-opd_2-0-spec-3,,0,3,"Verify that exec_unit_0 uses a synchronous reset, meaning its registers ready[1..3] and data[1..3] are only updated on a rising edge of clk and do not respond to reset_ transitions between clock edges",no_verification,0,0,0,0,0,6,36.08107948303223,not_checked,ablation: verification disabled,0.0,0.0,0.0,0,0,0,2,True,0,6,,0,0
ns_2-w_128-opd_2-4,ns_2-w_128-opd_2-4-spec-1,,0,3,"Verify that when reset_ is driven low, out_vld and out_data in exec_unit_1 are cleared to zero asynchronously in the same cycle (due to the negedge reset_ sensitivity), while the pipeline registers inside exec_unit_0 are cleared synchronously only on the next rising clock edge, resulting in a mixed reset timing at the pipeline level.",unknown,0,0,0,0,0,0,960.1012215614319,not_checked,"HTTPConnectionPool(host='localhost', port=11434): Read timed out. (read timeout=480)",0.0,0.0,0.0,0,0,0,0,True,0,0,,0,0
ns_2-w_128-opd_2-4,ns_2-w_128-opd_2-4-spec-2,,0,3,"Check that out_vld at the top-level pipeline output is asserted exactly 5 clock cycles after in_vld is asserted at the pipeline input, reflecting the 4-cycle latency through exec_unit_0 followed by 1 cycle through exec_unit_1, provided reset_ remains high throughout.",no_verification,0,0,0,0,0,6,54.92780900001526,not_checked,ablation: verification disabled,1.0,1.0,1.0,1,0,0,1,True,0,6,,0,0
ns_2-w_128-opd_2-4,ns_2-w_128-opd_2-4-spec-3,,0,3,"Verify that when exec_unit_1 samples a high in_vld on a rising clock edge, the out_data on the immediately following clock cycle equals (((in_data | 128'hA) <<< 1) - 3) for the full 128-bit input value captured at that same edge.",timeout,0,0,0,0,0,0,480.0003318786621,not_checked,Agent timed out after 480s,0.0,0.0,0.0,0,0,0,0,True,0,0,,0,0
ns_2-w_128-opd_2-5,ns_2-w_128-opd_2-5-spec-1,,0,3,"Check that when reset_ is low, out_vld and out_data of both exec_unit_0 and exec_unit_1 are driven to zero on the next rising clock edge, regardless of in_vld or in_data",no_verification,0,0,0,0,0,6,59.01795721054077,not_checked,ablation: verification disabled,1.0,1.0,1.0,2,0,0,2,True,0,6,,0,0
ns_2-w_128-opd_2-5,ns_2-w_128-opd_2-5-spec-2,,0,3,"Verify that the pipeline out_vld is asserted exactly 2 clock cycles after in_vld is asserted, reflecting the 2-stage latency through exec_unit_0 and exec_unit_1",no_verification,0,0,0,0,0,3,36.4685435295105,not_checked,ablation: verification disabled,1.0,1.0,1.0,1,0,0,1,True,0,3,,0,0
ns_2-w_128-opd_2-5,ns_2-w_128-opd_2-5-spec-3,,0,3,"Check that when out_vld is high, out_data equals the composed transformation of in_data sampled 2 cycles earlier: first applying ((in_data + 10) & (in_data | 4)) through exec_unit_0, then applying (((result <<< 3) - 4) <<< (result & 9)) through exec_unit_1",no_verification,0,0,0,0,0,1,496.7968420982361,not_checked,ablation: verification disabled,1.0,0.0,0.0,0,1,0,1,True,0,1,,0,0
