design_id,spec_id,design_type,rtl_chars,module_count,spec_text,status,proven,falsified,undetermined,total_props,jg_iterations,context_rounds,wall_time_s,vacuity_status,error_message,eval_syntax,eval_functionality,eval_func_relaxed,eval_proven,eval_falsified,eval_undetermined,num_assertions,has_sva,verify_iterations,total_tool_calls,tool_call_list,phase_a_tools,phase_b_tools
ni_16_nn_16_ne_48_wd_32_opd_4_0,ni_16_nn_16_ne_48_wd_32_opd_4_0-spec-3,,0,1,Verify that fsm_out is always assigned a valid 4-bit state value corresponding to the current state,partially_proven,1,0,1,2,1,5,60.98874378204346,not_checked,,1.0,1.0,1.0,1,0,0,1,True,1,6,,0,0
ni_16_nn_16_ne_48_wd_32_opd_5_0,ni_16_nn_16_ne_48_wd_32_opd_5_0-spec-1,,0,1,"Check that when reset_ is low, state transitions to S0 regardless of the current state",partially_proven,1,0,2,3,1,3,42.184261322021484,not_checked,,1.0,1.0,1.0,1,0,0,1,True,1,4,,0,0
ni_16_nn_16_ne_48_wd_32_opd_5_0,ni_16_nn_16_ne_48_wd_32_opd_5_0-spec-2,,0,1,Verify that state transitions only occur on the positive edge of clk when reset_ is high,timeout,0,0,0,0,0,0,480.0003192424774,not_checked,Agent timed out after 480s,0.0,0.0,0.0,0,0,0,0,True,0,0,,0,0
ni_16_nn_16_ne_48_wd_32_opd_5_0,ni_16_nn_16_ne_48_wd_32_opd_5_0-spec-3,,0,1,Verify that the fsm_out signal follows the current state value after each clock cycle,partially_proven,1,0,2,3,3,6,72.98346304893494,not_checked,,1.0,1.0,1.0,1,0,0,1,True,3,9,,0,0
ni_16_nn_16_ne_64_wd_32_opd_2_0,ni_16_nn_16_ne_64_wd_32_opd_2_0-spec-1,,0,1,"Check that when reset_ is low (active low reset), the state register transitions to S0 in the same clock cycle",partially_proven,1,0,2,3,1,3,40.71299862861633,not_checked,,1.0,1.0,1.0,1,0,0,1,True,1,4,,0,0
ni_16_nn_16_ne_64_wd_32_opd_2_0,ni_16_nn_16_ne_64_wd_32_opd_2_0-spec-2,,0,1,"Verify that the state register only transitions on the positive edge of clk when reset_ is high (inactive), and never changes combinatorially between clock edges",timeout,0,0,0,0,1,0,480.00036239624023,not_checked,Agent timed out after 480s,0.0,0.0,0.0,0,0,0,0,True,1,1,,0,0
ni_16_nn_16_ne_64_wd_32_opd_2_0,ni_16_nn_16_ne_64_wd_32_opd_2_0-spec-3,,0,1,"Verify that state S13 is a terminal state with no outgoing transitions (the next_state assignment is empty), and once entered, the FSM remains in S13 indefinitely unless reset is asserted",compilation_error,0,0,0,0,3,6,73.65714263916016,not_checked,[ERROR (VERI-1128)] dut.sv(285): 's_next_state' is not declared; [ERROR (VERI-1072)] dut.sv(292): module 'fsm' is ignored due to previous errors; errors detected:; [ERROR (VERI-1128)] dut.sv(285): 's_next_state' is not declared; [ERROR (VERI-1072)] dut.sv(292): module 'fsm' is ignored due to previous errors; ERROR (ENL034): 2 errors detected in the design file(s).; ERROR: problem encountered at line 1 in file run.tcl,0.0,0.0,0.0,0,0,0,2,True,3,9,,0,0
ni_16_nn_16_ne_64_wd_32_opd_3_0,ni_16_nn_16_ne_64_wd_32_opd_3_0-spec-1,,0,1,"Check that when reset_ is asserted low, the state register always resets to S0 (4'b0000) regardless of current state",partially_proven,1,0,2,3,1,3,40.31064295768738,not_checked,,1.0,1.0,1.0,1,0,0,1,True,1,4,,0,0
ni_16_nn_16_ne_64_wd_32_opd_3_0,ni_16_nn_16_ne_64_wd_32_opd_3_0-spec-2,,0,1,"Verify that the state register only transitions on the positive edge of clk when reset_ is high, and never changes between clock edges",timeout,0,0,0,0,1,0,480.0004117488861,not_checked,Agent timed out after 480s,0.0,0.0,0.0,0,0,0,0,True,1,1,,0,0
ni_16_nn_16_ne_64_wd_32_opd_3_0,ni_16_nn_16_ne_64_wd_32_opd_3_0-spec-3,,0,1,"Verify that fsm_out always reflects the current state value, and that the next_state computation in the always_comb block is purely combinational with no latches",falsified,1,1,2,4,3,6,68.836993932724,not_checked,,1.0,0.5,0.5,1,1,0,2,True,3,9,,0,0
ni_16_nn_16_ne_64_wd_32_opd_4_0,ni_16_nn_16_ne_64_wd_32_opd_4_0-spec-1,,0,1,"Check that when reset_ is low, state transitions to S0 in the next clock cycle and remains in S0 as long as reset_ is asserted",timeout,0,0,0,0,0,0,480.00029277801514,not_checked,Agent timed out after 480s,0.0,0.0,0.0,0,0,0,0,True,0,0,,0,0
ni_16_nn_16_ne_64_wd_32_opd_4_0,ni_16_nn_16_ne_64_wd_32_opd_4_0-spec-2,,0,1,"Verify that the state register always maintains a valid state encoding between S0 (4'b0000) and S15 (4'b1111), and never transitions to an undefined or invalid state value",partially_proven,1,0,1,2,1,4,49.313814640045166,not_checked,,1.0,1.0,1.0,1,0,0,1,True,1,5,,0,0
ni_16_nn_16_ne_64_wd_32_opd_4_0,ni_16_nn_16_ne_64_wd_32_opd_4_0-spec-3,,0,1,"Verify that fsm_out correctly reflects the current state value after each clock cycle, ensuring the output state matches the internal state register",falsified,0,1,2,3,3,6,62.1524715423584,not_checked,,1.0,0.0,0.0,0,1,0,1,True,3,9,,0,0
ni_16_nn_16_ne_64_wd_32_opd_5_0,ni_16_nn_16_ne_64_wd_32_opd_5_0-spec-1,,0,1,"Check that when reset_ is asserted low, the state register resets to S0 in the next clock cycle",partially_proven,1,0,2,3,1,4,77.67573976516724,not_checked,,1.0,1.0,1.0,1,0,0,1,True,1,5,,0,0
ni_16_nn_16_ne_64_wd_32_opd_5_0,ni_16_nn_16_ne_64_wd_32_opd_5_0-spec-2,,0,1,Verify that the state transition logic is combinational and only depends on the current state and input values,partially_proven,1,0,2,3,1,6,89.9522910118103,not_checked,,1.0,1.0,1.0,1,0,0,1,True,1,7,,0,0
ni_16_nn_16_ne_64_wd_32_opd_5_0,ni_16_nn_16_ne_64_wd_32_opd_5_0-spec-3,,0,1,Check that the FSM output fsm_out always reflects the current state value and updates synchronously on the positive clock edge,falsified,0,1,2,3,3,6,64.41873288154602,not_checked,,1.0,0.0,0.0,0,1,0,1,True,3,9,,0,0
ni_16_nn_4_ne_12_wd_32_opd_2_0,ni_16_nn_4_ne_12_wd_32_opd_2_0-spec-1,,0,1,"Check that when reset_ is low, the state register transitions to S0 within one clock cycle",partially_proven,1,0,2,3,1,3,107.4606761932373,not_checked,,1.0,1.0,1.0,1,0,0,1,True,1,4,,0,0
ni_16_nn_4_ne_12_wd_32_opd_2_0,ni_16_nn_4_ne_12_wd_32_opd_2_0-spec-2,,0,1,"Verify that the state machine never reaches an undefined state (always stays within S0, S1, S2, or S3)",partially_proven,1,0,1,2,1,6,53.82006478309631,not_checked,,1.0,1.0,1.0,1,0,0,1,True,1,7,,0,0
ni_16_nn_4_ne_12_wd_32_opd_2_0,ni_16_nn_4_ne_12_wd_32_opd_2_0-spec-3,,0,1,"Check that in state S0, when ((in_H && in_L) ^ in_J) evaluates to true, the next state is S2, otherwise it is S3",partially_proven,2,0,5,7,2,6,75.90359091758728,not_checked,,1.0,1.0,1.0,2,0,0,2,True,2,8,,0,0
ni_16_nn_4_ne_12_wd_32_opd_3_0,ni_16_nn_4_ne_12_wd_32_opd_3_0-spec-1,,0,1,"Check that when reset_ is low, the state register transitions to S0 in the next clock cycle",partially_proven,1,0,2,3,1,3,46.76097106933594,not_checked,,1.0,1.0,1.0,1,0,0,1,True,1,4,,0,0
ni_16_nn_4_ne_12_wd_32_opd_3_0,ni_16_nn_4_ne_12_wd_32_opd_3_0-spec-2,,0,1,"Verify that the state machine never reaches an undefined state (always remains within S0, S1, S2, or S3)",partially_proven,1,0,1,2,2,2,39.99010634422302,not_checked,,1.0,1.0,1.0,1,0,0,1,True,2,4,,0,0
ni_16_nn_4_ne_12_wd_32_opd_3_0,ni_16_nn_4_ne_12_wd_32_opd_3_0-spec-3,,0,1,Verify that state S3 always transitions to S1 regardless of input conditions,partially_proven,1,0,2,3,1,2,33.3333785533905,not_checked,,1.0,1.0,1.0,1,0,0,1,True,1,3,,0,0
ni_16_nn_4_ne_12_wd_32_opd_4_0,ni_16_nn_4_ne_12_wd_32_opd_4_0-spec-1,,0,1,"Check that when reset_ is asserted (low), the state register resets to S0 in the next clock cycle",partially_proven,1,0,2,3,1,4,48.83501148223877,not_checked,,1.0,1.0,1.0,1,0,0,1,True,1,5,,0,0
ni_16_nn_4_ne_12_wd_32_opd_4_0,ni_16_nn_4_ne_12_wd_32_opd_4_0-spec-2,,0,1,"Verify that the FSM never transitions to an undefined state - from any valid state (S0, S1, S2, S3), the next_state must always be one of S0, S1, S2, or S3",partially_proven,1,0,2,3,1,3,42.75611424446106,not_checked,,1.0,1.0,1.0,1,0,0,1,True,1,4,,0,0
ni_16_nn_4_ne_12_wd_32_opd_4_0,ni_16_nn_4_ne_12_wd_32_opd_4_0-spec-3,,0,1,Verify that state S0 always transitions to S1 regardless of input values,partially_proven,1,0,2,3,1,3,41.51363778114319,not_checked,,1.0,1.0,1.0,1,0,0,1,True,1,4,,0,0
ni_16_nn_4_ne_12_wd_32_opd_5_0,ni_16_nn_4_ne_12_wd_32_opd_5_0-spec-1,,0,1,"Check that when reset_ is low, the state register resets to S0 (2'b00) in the next clock cycle",partially_proven,1,0,2,3,1,2,95.19051885604858,not_checked,,1.0,1.0,1.0,1,0,0,1,True,1,3,,0,0
ni_16_nn_4_ne_12_wd_32_opd_5_0,ni_16_nn_4_ne_12_wd_32_opd_5_0-spec-2,,0,1,"Verify that the FSM never transitions to an invalid state outside the defined states S0, S1, S2, and S3",partially_proven,1,0,1,2,1,2,31.91969084739685,not_checked,,1.0,1.0,1.0,1,0,0,1,True,1,3,,0,0
ni_16_nn_4_ne_12_wd_32_opd_5_0,ni_16_nn_4_ne_12_wd_32_opd_5_0-spec-3,,0,1,"Verify that when in state S2 with in_K equal to 0 OR in_A equal to 0, the FSM transitions to state S3 on the next clock cycle",partially_proven,1,0,2,3,1,2,35.94435906410217,not_checked,,1.0,1.0,1.0,1,0,0,1,True,1,3,,0,0
ni_16_nn_4_ne_16_wd_32_opd_2_0,ni_16_nn_4_ne_16_wd_32_opd_2_0-spec-1,,0,1,"Check that when reset_ is low, state transitions to S0 in the next cycle",partially_proven,1,0,2,3,1,2,40.72501349449158,not_checked,,1.0,1.0,1.0,1,0,0,1,True,1,3,,0,0
ni_16_nn_4_ne_16_wd_32_opd_2_0,ni_16_nn_4_ne_16_wd_32_opd_2_0-spec-2,,0,1,"Verify that state transitions only occur between valid states S0, S1, S2, and S3",partially_proven,1,0,1,2,1,6,43.030953884124756,not_checked,,1.0,1.0,1.0,1,0,0,1,True,1,7,,0,0
ni_16_nn_4_ne_16_wd_32_opd_2_0,ni_16_nn_4_ne_16_wd_32_opd_2_0-spec-3,,0,1,Verify that fsm_out follows the state value in the next cycle after reset is high,timeout,0,0,0,0,0,0,480.0002899169922,not_checked,Agent timed out after 480s,0.0,0.0,0.0,0,0,0,0,True,0,0,,0,0
ni_16_nn_4_ne_16_wd_32_opd_3_0,ni_16_nn_4_ne_16_wd_32_opd_3_0-spec-1,,0,1,"Check that when reset_ is low, the state register transitions to S0 in the next clock cycle",partially_proven,1,0,2,3,1,2,34.357903718948364,not_checked,,1.0,1.0,1.0,1,0,0,1,True,1,3,,0,0
ni_16_nn_4_ne_16_wd_32_opd_3_0,ni_16_nn_4_ne_16_wd_32_opd_3_0-spec-2,,0,1,"Verify that the FSM never reaches an undefined state; the state always remains within the valid set {S0, S1, S2, S3}",partially_proven,1,0,1,2,1,3,43.48848485946655,not_checked,,1.0,1.0,1.0,1,0,0,1,True,1,4,,0,0
ni_16_nn_4_ne_16_wd_32_opd_3_0,ni_16_nn_4_ne_16_wd_32_opd_3_0-spec-3,,0,1,Verify that the next_state logic is combinational; any change in state or inputs that affects the next_state computation is immediately reflected without requiring a clock cycle,partially_proven,1,0,2,3,1,6,70.39035177230835,not_checked,,1.0,1.0,1.0,1,0,0,1,True,1,7,,0,0
ni_16_nn_4_ne_16_wd_32_opd_4_0,ni_16_nn_4_ne_16_wd_32_opd_4_0-spec-1,,0,1,"Check that when reset_ is asserted (low), the state register resets to S0 (2'b00) in the next clock cycle",partially_proven,1,0,2,3,1,3,43.61531734466553,not_checked,,1.0,1.0,1.0,1,0,0,1,True,1,4,,0,0
ni_16_nn_4_ne_16_wd_32_opd_4_0,ni_16_nn_4_ne_16_wd_32_opd_4_0-spec-2,,0,1,Verify that the FSM state transitions only occur on the positive edge of clk when reset_ is de-asserted (high),partially_proven,0,0,1,1,2,6,86.10614800453186,not_checked,,1.0,0.0,0.0,0,0,0,0,True,2,8,,0,0
ni_16_nn_4_ne_16_wd_32_opd_4_0,ni_16_nn_4_ne_16_wd_32_opd_4_0-spec-3,,0,1,"Verify that the state always remains within the valid state encoding {S0, S1, S2, S3} and never transitions to an invalid state",partially_proven,1,0,1,2,1,6,49.981791973114014,not_checked,,1.0,1.0,1.0,1,0,0,1,True,1,7,,0,0
ni_16_nn_4_ne_16_wd_32_opd_5_0,ni_16_nn_4_ne_16_wd_32_opd_5_0-spec-1,,0,1,"Check that when reset_ is low, the state register is set to S0 in the same clock cycle",partially_proven,1,0,2,3,1,2,57.18269634246826,not_checked,,1.0,1.0,1.0,1,0,0,1,True,1,3,,0,0
ni_16_nn_4_ne_16_wd_32_opd_5_0,ni_16_nn_4_ne_16_wd_32_opd_5_0-spec-2,,0,1,"Verify that the FSM never enters an undefined state and always transitions to one of S0, S1, S2, or S3",partially_proven,1,0,1,2,1,4,48.57406949996948,not_checked,,1.0,1.0,1.0,1,0,0,1,True,1,5,,0,0
ni_16_nn_4_ne_16_wd_32_opd_5_0,ni_16_nn_4_ne_16_wd_32_opd_5_0-spec-3,,0,1,"Verify that from state S0, the FSM transitions to S1 only when in_L is all zeros and in_I equals in_M, otherwise it transitions to S2",partially_proven,2,0,3,5,1,3,57.367921590805054,not_checked,,1.0,1.0,1.0,2,0,0,2,True,1,4,,0,0
ni_16_nn_4_ne_4_wd_32_opd_2_0,ni_16_nn_4_ne_4_wd_32_opd_2_0-spec-1,,0,1,"Check that when reset_ is asserted low, the state register resets to S0 (2'b00) in the next clock cycle",partially_proven,1,0,2,3,1,3,45.30695152282715,not_checked,,1.0,1.0,1.0,1,0,0,1,True,1,4,,0,0
ni_16_nn_4_ne_4_wd_32_opd_2_0,ni_16_nn_4_ne_4_wd_32_opd_2_0-spec-2,,0,1,Verify that the state transition follows the sequence S0 -> S3 -> S1 -> S2 -> S0 repeatedly,partially_proven,1,0,5,6,1,4,60.06751203536987,not_checked,,1.0,1.0,1.0,1,0,0,1,True,1,5,,0,0
ni_16_nn_4_ne_4_wd_32_opd_2_0,ni_16_nn_4_ne_4_wd_32_opd_2_0-spec-3,,0,1,"Verify that next_state is always deterministically assigned based on the current state according to the case statement, with no undefined states",partially_proven,5,0,5,10,1,6,77.38814377784729,not_checked,,1.0,1.0,1.0,5,0,0,5,True,1,7,,0,0
ni_16_nn_4_ne_4_wd_32_opd_3_0,ni_16_nn_4_ne_4_wd_32_opd_3_0-spec-1,,0,1,"Check that when reset_ is low, the state register resets to S0 (2'b00) in the next clock cycle",partially_proven,1,0,2,3,1,2,87.92485022544861,not_checked,,1.0,1.0,1.0,1,0,0,1,True,1,3,,0,0
ni_16_nn_4_ne_4_wd_32_opd_3_0,ni_16_nn_4_ne_4_wd_32_opd_3_0-spec-2,,0,1,Verify that the state transitions from S0 to S2 unconditionally when in state S0,partially_proven,1,0,2,3,1,3,44.7485888004303,not_checked,,1.0,1.0,1.0,1,0,0,1,True,1,4,,0,0
ni_16_nn_4_ne_4_wd_32_opd_3_0,ni_16_nn_4_ne_4_wd_32_opd_3_0-spec-3,,0,1,"Verify that when in state S1, if in_E is high or in_J is low, the next state is S0, otherwise the next state is S3",partially_proven,2,0,3,5,1,4,61.558656215667725,not_checked,,1.0,1.0,1.0,2,0,0,2,True,1,5,,0,0
ni_16_nn_4_ne_4_wd_32_opd_4_0,ni_16_nn_4_ne_4_wd_32_opd_4_0-spec-1,,0,1,"Check that when reset_ is low, the state register resets to S0 (2'b00) within one clock cycle",partially_proven,1,0,2,3,1,5,110.88358855247498,not_checked,,1.0,1.0,1.0,1,0,0,1,True,1,6,,0,0
ni_16_nn_4_ne_4_wd_32_opd_4_0,ni_16_nn_4_ne_4_wd_32_opd_4_0-spec-2,,0,1,"Verify that the state transition follows the correct sequence: S0 → S1 → S3 under normal operation, with S3 transitioning to S0, S1, or S2 based on the conditional logic",partially_proven,4,0,5,9,2,3,82.62278747558594,not_checked,,1.0,1.0,1.0,4,0,0,4,True,2,5,,0,0
