design_id,spec_id,design_type,rtl_chars,module_count,spec_text,status,proven,falsified,undetermined,total_props,jg_iterations,context_rounds,wall_time_s,vacuity_status,error_message,eval_syntax,eval_functionality,eval_func_relaxed,eval_proven,eval_falsified,eval_undetermined,num_assertions,has_sva,verify_iterations,total_tool_calls,tool_call_list,phase_a_tools,phase_b_tools
ni_16_nn_16_ne_64_wd_32_opd_5_0,ni_16_nn_16_ne_64_wd_32_opd_5_0-spec-2,,0,1,Verify that the state transition logic is combinational and only depends on the current state and input values,partially_proven,2,0,1,3,1,5,56.958022117614746,not_checked,,1.0,1.0,1.0,2,0,0,2,True,1,6,,0,0
ni_16_nn_16_ne_64_wd_32_opd_5_0,ni_16_nn_16_ne_64_wd_32_opd_5_0-spec-3,,0,1,Check that the FSM output fsm_out always reflects the current state value and updates synchronously on the positive clock edge,timeout,0,0,0,0,1,0,480.00029134750366,not_checked,Agent timed out after 480s,0.0,0.0,0.0,0,0,0,0,True,1,1,,0,0
ni_16_nn_4_ne_12_wd_32_opd_3_0,ni_16_nn_4_ne_12_wd_32_opd_3_0-spec-1,,0,1,"Check that when reset_ is low, the state register transitions to S0 in the next clock cycle",partially_proven,1,0,2,3,1,3,47.11188077926636,not_checked,,1.0,1.0,1.0,1,0,0,1,True,1,4,,0,0
ni_16_nn_4_ne_12_wd_32_opd_3_0,ni_16_nn_4_ne_12_wd_32_opd_3_0-spec-2,,0,1,"Verify that the state machine never reaches an undefined state (always remains within S0, S1, S2, or S3)",partially_proven,1,0,1,2,1,3,45.214356422424316,not_checked,,1.0,1.0,1.0,1,0,0,1,True,1,4,,0,0
ni_16_nn_4_ne_12_wd_32_opd_3_0,ni_16_nn_4_ne_12_wd_32_opd_3_0-spec-3,,0,1,Verify that state S3 always transitions to S1 regardless of input conditions,falsified,0,1,2,3,3,1,73.90342473983765,not_checked,,1.0,0.0,0.0,0,1,0,1,True,3,4,,0,0
ni_16_nn_4_ne_16_wd_32_opd_3_0,ni_16_nn_4_ne_16_wd_32_opd_3_0-spec-1,,0,1,"Check that when reset_ is low, the state register transitions to S0 in the next clock cycle",partially_proven,1,0,2,3,1,6,68.48346471786499,not_checked,,1.0,1.0,1.0,1,0,0,1,True,1,7,,0,0
ni_16_nn_4_ne_16_wd_32_opd_3_0,ni_16_nn_4_ne_16_wd_32_opd_3_0-spec-2,,0,1,"Verify that the FSM never reaches an undefined state; the state always remains within the valid set {S0, S1, S2, S3}",partially_proven,1,0,1,2,1,4,48.70765733718872,not_checked,,1.0,1.0,1.0,1,0,0,1,True,1,5,,0,0
ni_16_nn_4_ne_16_wd_32_opd_3_0,ni_16_nn_4_ne_16_wd_32_opd_3_0-spec-3,,0,1,Verify that the next_state logic is combinational; any change in state or inputs that affects the next_state computation is immediately reflected without requiring a clock cycle,partially_proven,1,0,2,3,1,6,74.37267875671387,not_checked,,1.0,1.0,1.0,1,0,0,1,True,1,7,,0,0
ni_16_nn_4_ne_8_wd_32_opd_5_0,ni_16_nn_4_ne_8_wd_32_opd_5_0-spec-1,,0,1,"Check that when reset_ is low, the state register transitions to S0 in the same clock cycle",partially_proven,1,0,2,3,1,1,28.058769464492798,not_checked,,1.0,1.0,1.0,1,0,0,1,True,1,2,,0,0
ni_16_nn_4_ne_8_wd_32_opd_5_0,ni_16_nn_4_ne_8_wd_32_opd_5_0-spec-2,,0,1,"Verify that the FSM state transitions follow the specified sequence: S0 -> S1 always, S1 -> S2 when (~^(in_B) ^ in_N) is true, S1 -> S3 when ^ (in_E) is true, S1 -> S0 otherwise, S2 -> S0 always, and S3 -> S1 always",syntax_error,0,0,0,0,3,6,187.98977208137512,not_checked,ERROR (VERI-1137)] dut.sv(86): syntax error near '=='; ERROR (VERI-1137)] dut.sv(86): syntax error near ')'; ERROR (VERI-1137)] dut.sv(92): syntax error near '=='; ERROR (VERI-1137)] dut.sv(92): syntax error near ')'; ERROR (VERI-1137)] dut.sv(98): syntax error near '=='; ERROR (VERI-1137)] dut.sv(98): syntax error near ')'; ERROR (VERI-1137)] dut.sv(104): syntax error near '=='; ERROR (VERI-1137)] dut.sv(104): syntax error near ')'; ERROR (VERI-1137)] dut.sv(110): syntax error near '=='; ERROR (VERI-1137)] dut.sv(110): syntax error near ')',0.0,0.0,0.0,0,0,0,6,True,3,9,,0,0
ni_16_nn_4_ne_8_wd_32_opd_5_0,ni_16_nn_4_ne_8_wd_32_opd_5_0-spec-3,,0,1,"Verify that fsm_out is never assigned a value, and since fsm_out is declared as a reg but never driven in any procedural block, it will retain its uninitialized value, which should be fixed by properly assigning fsm_out <= state in the always_ff block",timeout,0,0,0,0,2,0,480.00031566619873,not_checked,Agent timed out after 480s,0.0,0.0,0.0,0,0,0,0,True,2,2,,0,0
ni_16_nn_8_ne_16_wd_32_opd_2_0,ni_16_nn_8_ne_16_wd_32_opd_2_0-spec-1,,0,1,"Check that when reset_ is asserted low, the state register synchronously resets to S0 (3'b000) at the next positive clock edge",partially_proven,1,0,2,3,1,2,57.0679030418396,not_checked,,1.0,1.0,1.0,1,0,0,1,True,1,3,,0,0
ni_16_nn_8_ne_16_wd_32_opd_2_0,ni_16_nn_8_ne_16_wd_32_opd_2_0-spec-2,,0,1,Verify that the FSM state transitions only occur at positive clock edges and that the state remains stable between clock cycles,partially_proven,1,0,2,3,3,1,61.340885639190674,not_checked,,1.0,1.0,1.0,1,0,0,1,True,3,4,,0,0
ni_16_nn_8_ne_16_wd_32_opd_2_0,ni_16_nn_8_ne_16_wd_32_opd_2_0-spec-3,,0,1,Check that the FSM never reaches an undefined state - the state register should always contain one of the valid states S0 through S7 (3-bit values 000 through 111),partially_proven,1,0,1,2,1,2,46.46762013435364,not_checked,,1.0,1.0,1.0,1,0,0,1,True,1,3,,0,0
ni_16_nn_8_ne_24_wd_32_opd_3_0,ni_16_nn_8_ne_24_wd_32_opd_3_0-spec-1,,0,1,"Check that when reset_ is asserted (logic 0), the state register synchronously resets to S0 (3'b000) regardless of the current state value",timeout,0,0,0,0,1,0,480.0002796649933,not_checked,Agent timed out after 480s,0.0,0.0,0.0,0,0,0,0,True,1,1,,0,0
ni_16_nn_8_ne_24_wd_32_opd_3_0,ni_16_nn_8_ne_24_wd_32_opd_3_0-spec-2,,0,1,"Verify that the FSM state transitions always remain within the valid state range of 3'b000 to 3'b111, never entering undefined or X states during any transition from S0 through S7",partially_proven,1,0,1,2,1,1,29.184261560440063,not_checked,,1.0,1.0,1.0,1,0,0,1,True,1,2,,0,0
ni_16_nn_8_ne_24_wd_32_opd_3_0,ni_16_nn_8_ne_24_wd_32_opd_3_0-spec-3,,0,1,"Verify that from state S1, exactly one of four mutually exclusive transitions occurs: to S2 when in_F equals 1, to S4 when ((in_L ^ in_I) ^ in_K) is true, to S7 when ((in_E ^ in_I) ^ (in_L == 0)) is true, or to S6 as the default condition",timeout,0,0,0,0,2,0,480.0003283023834,not_checked,Agent timed out after 480s,0.0,0.0,0.0,0,0,0,0,True,2,2,,0,0
ni_16_nn_8_ne_24_wd_32_opd_5_0,ni_16_nn_8_ne_24_wd_32_opd_5_0-spec-1,,0,1,"Check that when reset_ is asserted low, the state register synchronously resets to S0 at the next positive clock edge",timeout,0,0,0,0,0,0,480.000296831131,not_checked,Agent timed out after 480s,0.0,0.0,0.0,0,0,0,0,True,0,0,,0,0
ni_16_nn_8_ne_24_wd_32_opd_5_0,ni_16_nn_8_ne_24_wd_32_opd_5_0-spec-2,,0,1,"Verify that the FSM state transitions only occur on positive clock edges when reset_ is high, and that next_state remains stable between clock edges",partially_proven,2,0,3,5,3,1,78.7420392036438,not_checked,,1.0,1.0,1.0,2,0,0,2,True,3,4,,0,0
ni_16_nn_8_ne_24_wd_32_opd_5_0,ni_16_nn_8_ne_24_wd_32_opd_5_0-spec-3,,0,1,"Verify that the state transitions follow the combinational logic specified in the case statement for all 8 states (S0 through S7), ensuring that from any given state, the next state is determined exclusively by the current state and input conditions",compilation_error,0,0,0,0,3,6,98.91395854949951,not_checked,"[ERROR (VERI-1243)] dut.sv(158): operator |-> is only allowed in a property, not in sequence; [ERROR (VERI-1243)] dut.sv(159): operator |-> is only allowed in a property, not in sequence; [ERROR (VERI-1243)] dut.sv(160): operator |-> is only allowed in a property, not in sequence; [ERROR (VERI-1243)] dut.sv(161): operator |-> is only allowed in a property, not in sequence; [ERROR (VERI-1243)] dut.sv(162): operator |-> is only allowed in a property, not in sequence; [ERROR (VERI-1243)] dut.sv(163): operator |-> is only allowed in a property, not in sequence; [ERROR (VERI-1243)] dut.sv(164): operator |-> is only allowed in a property, not in sequence; [ERROR (VERI-1243)] dut.sv(165): operator |-> is only allowed in a property, not in sequence; [ERROR (VERI-1072)] dut.sv(173): module 'fsm' is ignored due to previous errors; errors detected:",0.0,0.0,0.0,0,0,0,3,True,3,9,,0,0
ni_16_nn_8_ne_32_wd_32_opd_5_0,ni_16_nn_8_ne_32_wd_32_opd_5_0-spec-1,,0,1,"Check that when reset_ is asserted low, the state register transitions to S0 within one clock cycle",partially_proven,1,0,2,3,2,1,38.63430428504944,not_checked,,1.0,1.0,1.0,1,0,0,1,True,2,3,,0,0
ni_16_nn_8_ne_32_wd_32_opd_5_0,ni_16_nn_8_ne_32_wd_32_opd_5_0-spec-2,,0,1,Verify that the FSM never reaches an invalid state - the state register always remains within the valid range of S0 through S7 (3'b000 through 3'b111),partially_proven,1,0,1,2,1,4,55.93761467933655,not_checked,,1.0,1.0,1.0,1,0,0,1,True,1,5,,0,0
ni_16_nn_8_ne_32_wd_32_opd_5_0,ni_16_nn_8_ne_32_wd_32_opd_5_0-spec-3,,0,1,"Verify that state transitions only occur on the positive edge of clk when reset_ is high, following the combinational logic specified in the next_state case statement",partially_proven,2,0,2,4,1,1,30.863889455795288,not_checked,,1.0,1.0,1.0,2,0,0,2,True,1,2,,0,0
ni_4_nn_16_ne_16_wd_32_opd_2_0,ni_4_nn_16_ne_16_wd_32_opd_2_0-spec-1,,0,1,"Check that when reset_ is low (negedge), state transitions to S0 in the same clock cycle",partially_proven,1,0,2,3,2,1,40.70711040496826,not_checked,,1.0,1.0,1.0,1,0,0,1,True,2,3,,0,0
ni_4_nn_16_ne_16_wd_32_opd_2_0,ni_4_nn_16_ne_16_wd_32_opd_2_0-spec-2,,0,1,Verify that the FSM never reaches an undefined state - all next_state assignments from states S0-S15 must result in valid states between S0 and S15,partially_proven,1,0,1,2,1,3,54.04107427597046,not_checked,,1.0,1.0,1.0,1,0,0,1,True,1,4,,0,0
ni_4_nn_16_ne_16_wd_32_opd_2_0,ni_4_nn_16_ne_16_wd_32_opd_2_0-spec-3,,0,1,"Verify that from state S0, the state always transitions to S9 in the next cycle, regardless of input values",falsified,0,1,2,3,3,6,88.47947478294373,not_checked,,1.0,0.0,0.0,0,1,0,1,True,3,9,,0,0
ni_4_nn_16_ne_32_wd_32_opd_4_0,ni_4_nn_16_ne_32_wd_32_opd_4_0-spec-1,,0,1,"Check that when reset_ is asserted (low), the state register resets to S0 (4'b0000) within one clock cycle",timeout,0,0,0,0,0,0,480.0002691745758,not_checked,Agent timed out after 480s,0.0,0.0,0.0,0,0,0,0,True,0,0,,0,0
ni_4_nn_16_ne_32_wd_32_opd_4_0,ni_4_nn_16_ne_32_wd_32_opd_4_0-spec-2,,0,1,Verify that the state machine never enters an undefined state - the state register always maintains a valid 4-bit value between S0 and S15,partially_proven,1,0,1,2,1,1,28.137353658676147,not_checked,,1.0,1.0,1.0,1,0,0,1,True,1,2,,0,0
ni_4_nn_16_ne_32_wd_32_opd_4_0,ni_4_nn_16_ne_32_wd_32_opd_4_0-spec-3,,0,1,"Verify that the fsm_out output is never assigned a value - the output port is declared but no logic drives it, making it a floating signal",partially_proven,1,0,1,2,1,5,65.63473653793335,not_checked,,1.0,1.0,1.0,1,0,0,1,True,1,6,,0,0
ni_4_nn_4_ne_4_wd_32_opd_2_0,ni_4_nn_4_ne_4_wd_32_opd_2_0-spec-1,,0,1,"Check that when reset_ is low, the state register resets to S0 (2'b00) at the next positive clock edge",partially_proven,1,0,2,3,2,1,46.10533666610718,not_checked,,1.0,1.0,1.0,1,0,0,1,True,2,3,,0,0
ni_4_nn_4_ne_4_wd_32_opd_2_0,ni_4_nn_4_ne_4_wd_32_opd_2_0-spec-2,,0,1,"Verify that the FSM always transitions from S0 to S2 unconditionally, and from S1 to S3 unconditionally",timeout,0,0,0,0,1,0,480.00030732154846,not_checked,Agent timed out after 480s,0.0,0.0,0.0,0,0,0,0,True,1,1,,0,0
ni_4_nn_4_ne_4_wd_32_opd_2_0,ni_4_nn_4_ne_4_wd_32_opd_2_0-spec-3,,0,1,"Verify that when in state S3, the next_state remains undefined/latched (no state transition specified)",falsified,0,1,2,3,3,1,60.12883973121643,not_checked,,1.0,0.0,0.0,0,1,0,1,True,3,4,,0,0
ni_4_nn_4_ne_4_wd_32_opd_3_0,ni_4_nn_4_ne_4_wd_32_opd_3_0-spec-1,,0,1,"Check that when reset_ is low, state register transitions to S0 in the next clock cycle",timeout,0,0,0,0,0,0,480.0004105567932,not_checked,Agent timed out after 480s,0.0,0.0,0.0,0,0,0,0,True,0,0,,0,0
ni_4_nn_4_ne_4_wd_32_opd_3_0,ni_4_nn_4_ne_4_wd_32_opd_3_0-spec-2,,0,1,"Verify that when state is S0, next_state is always S3",falsified,0,1,2,3,3,4,76.04377698898315,not_checked,,1.0,0.0,0.0,0,1,0,1,True,3,7,,0,0
ni_4_nn_4_ne_4_wd_32_opd_3_0,ni_4_nn_4_ne_4_wd_32_opd_3_0-spec-3,,0,1,"Verify that when state is S2, next_state is always S1",partially_proven,1,0,2,3,1,3,37.075361251831055,not_checked,,1.0,1.0,1.0,1,0,0,1,True,1,4,,0,0
ni_4_nn_4_ne_8_wd_32_opd_3_0,ni_4_nn_4_ne_8_wd_32_opd_3_0-spec-1,,0,1,"Check that when reset_ is low, state transitions to S0 in the next cycle",unknown,0,0,0,0,0,0,960.1020548343658,not_checked,"HTTPConnectionPool(host='localhost', port=11434): Read timed out. (read timeout=480)",0.0,0.0,0.0,0,0,0,0,True,0,0,,0,0
ni_4_nn_4_ne_8_wd_32_opd_3_0,ni_4_nn_4_ne_8_wd_32_opd_3_0-spec-2,,0,1,"Verify that the FSM never transitions to an undefined state (only S0, S1, S2, S3 are valid states)",partially_proven,1,0,1,2,1,1,27.064377784729004,not_checked,,1.0,1.0,1.0,1,0,0,1,True,1,2,,0,0
ni_4_nn_4_ne_8_wd_32_opd_3_0,ni_4_nn_4_ne_8_wd_32_opd_3_0-spec-3,,0,1,Verify that state S1 always transitions to S3 regardless of input values,syntax_error,0,0,0,0,3,1,52.566540479660034,not_checked,ERROR (VERI-1137)] dut.sv(63): syntax error near '=='; ERROR (VERI-1137)] dut.sv(63): syntax error near ')'; ERROR (VERI-1137)] dut.sv(68): syntax error near 'endmodule'; ERROR (VERI-2344)] dut.sv(68): SystemVerilog 2005 keyword 'endmodule' used in incorrect context; errors detected:; ERROR (VERI-1137)] dut.sv(63): syntax error near '=='; ERROR (VERI-1137)] dut.sv(63): syntax error near ')'; ERROR (VERI-1137)] dut.sv(68): syntax error near 'endmodule'; ERROR (VERI-2344)] dut.sv(68): SystemVerilog 2005 keyword 'endmodule' used in incorrect context; ERROR (ENL034): 4 errors detected in the design file(s).,0.0,0.0,0.0,0,0,0,1,True,3,4,,0,0
ni_4_nn_8_ne_16_wd_32_opd_5_0,ni_4_nn_8_ne_16_wd_32_opd_5_0-spec-1,,0,1,"Check that when reset_ is low, state resets to S0 (3'b000) within one clock cycle",timeout,0,0,0,0,0,0,480.00030875205994,not_checked,Agent timed out after 480s,0.0,0.0,0.0,0,0,0,0,True,0,0,,0,0
ni_4_nn_8_ne_16_wd_32_opd_5_0,ni_4_nn_8_ne_16_wd_32_opd_5_0-spec-2,,0,1,Verify that the FSM always transitions from S5 to S0 and from S6 to S0 regardless of input values,falsified,0,2,3,5,3,1,84.93489670753479,not_checked,,1.0,0.0,0.0,0,2,0,2,True,3,4,,0,0
ni_4_nn_8_ne_16_wd_32_opd_5_0,ni_4_nn_8_ne_16_wd_32_opd_5_0-spec-3,,0,1,Verify that state transitions only occur on the positive edge of clk when reset_ is high,timeout,0,0,0,0,0,0,480.00029134750366,not_checked,Agent timed out after 480s,0.0,0.0,0.0,0,0,0,0,True,0,0,,0,0
ni_4_nn_8_ne_32_wd_32_opd_2_0,ni_4_nn_8_ne_32_wd_32_opd_2_0-spec-1,,0,1,"Check that when reset_ is asserted (low), the state register resets to S0 (3'b000) in the next clock cycle",partially_proven,1,0,2,3,1,6,68.7653419971466,not_checked,,1.0,1.0,1.0,1,0,0,1,True,1,7,,0,0
ni_4_nn_8_ne_32_wd_32_opd_2_0,ni_4_nn_8_ne_32_wd_32_opd_2_0-spec-2,,0,1,Verify that the FSM output fsm_out always reflects the current state value (state) in every clock cycle,falsified,0,1,1,2,3,3,529.9999854564667,not_checked,,1.0,0.0,0.0,0,1,0,1,True,3,6,,0,0
ni_4_nn_8_ne_32_wd_32_opd_2_0,ni_4_nn_8_ne_32_wd_32_opd_2_0-spec-3,,0,1,"Verify that the state transitions always follow the next_state logic defined in the combinational always_comb block, and next_state remains stable when state is S1 (which has no transition logic defined)",falsified,0,2,3,5,3,6,99.48080682754517,not_checked,,1.0,0.0,0.0,0,2,0,2,True,3,9,,0,0
ni_4_nn_8_ne_32_wd_32_opd_5_0,ni_4_nn_8_ne_32_wd_32_opd_5_0-spec-1,,0,1,"Check that when reset_ is negated (low), the state register synchronously resets to S0 (3'b000) within one clock cycle",syntax_error,0,0,0,0,3,6,109.61332154273987,not_checked,ERROR (VERI-1137)] dut.sv(133): syntax error near ')'; ERROR (VERI-1072)] dut.sv(138): module 'fsm' is ignored due to previous errors; errors detected:; ERROR (VERI-1137)] dut.sv(133): syntax error near ')'; ERROR (VERI-1072)] dut.sv(138): module 'fsm' is ignored due to previous errors; ERROR (ENL034): 2 errors detected in the design file(s).; ERROR: problem encountered at line 1 in file run.tcl,0.0,0.0,0.0,0,0,0,1,True,3,9,,0,0
ni_4_nn_8_ne_32_wd_32_opd_5_0,ni_4_nn_8_ne_32_wd_32_opd_5_0-spec-2,,0,1,Verify that the FSM state transitions are deterministic and that only one next_state value is assigned for each combination of current state and input conditions,partially_proven,2,0,1,3,3,1,49.46533989906311,not_checked,,1.0,1.0,1.0,2,0,0,2,True,3,4,,0,0
ni_4_nn_8_ne_32_wd_32_opd_5_0,ni_4_nn_8_ne_32_wd_32_opd_5_0-spec-3,,0,1,Verify that the state always transitions to one of the valid states S0 through S7 (3-bit values 000 through 111) and never reaches an undefined or invalid state,partially_proven,1,0,1,2,1,5,59.356690883636475,not_checked,,1.0,1.0,1.0,1,0,0,1,True,1,6,,0,0
ns_10-w_128-opd_3-1,ns_10-w_128-opd_3-1-spec-1,,0,11,"Check that when reset_ is low, out_vld is deasserted and out_data is zero at the pipeline output on the subsequent clock edge, regardless of the current values of in_vld or in_data",partially_proven,1,0,2,3,1,6,90.02756595611572,not_checked,,1.0,1.0,1.0,1,0,0,1,True,1,7,,0,0
ns_10-w_128-opd_3-1,ns_10-w_128-opd_3-1-spec-2,,0,11,"Verify that out_vld at cycle T exactly equals in_vld at cycle T-19, reflecting the total pipeline latency of 19 clock cycles accumulated across all chained execution units (exec_unit_0 through exec_unit_9)",partially_proven,1,0,2,3,1,4,60.81872510910034,not_checked,,1.0,1.0,1.0,1,0,0,1,True,1,5,,0,0
ns_10-w_128-opd_3-1,ns_10-w_128-opd_3-1-spec-3,,0,11,"Check that out_vld is never asserted unless in_vld was asserted exactly 19 cycles earlier, ensuring no spurious valid signals propagate through the pipeline and that valid qualification is preserved end-to-end",timeout,0,0,0,0,2,0,480.00027084350586,not_checked,Agent timed out after 480s,0.0,0.0,0.0,0,0,0,0,True,2,2,,0,0
ns_10-w_128-opd_3-2,ns_10-w_128-opd_3-2-spec-1,,0,11,"Check that when reset_ is deasserted (held low), out_vld is driven to 0 and out_data is driven to 0 within one clock cycle for all single-stage exec units using asynchronous reset, and within one clock cycle after the next rising edge for exec_unit_4 which uses a synchronous reset style",timeout,0,0,0,0,1,0,480.00029492378235,not_checked,Agent timed out after 480s,0.0,0.0,0.0,0,0,0,0,True,1,1,,0,0
ns_10-w_128-opd_3-2,ns_10-w_128-opd_3-2-spec-2,,0,11,"Verify that out_vld at any given clock cycle equals the value of in_vld from exactly 13 clock cycles earlier, reflecting the total pipeline latency of 9 single-cycle stages (exec_unit_0 through exec_unit_3 and exec_unit_5 through exec_unit_9) plus the 4-stage internal pipeline of exec_unit_4, while reset_ is continuously held high",timeout,0,0,0,0,0,0,480.0003547668457,not_checked,Agent timed out after 480s,0.0,0.0,0.0,0,0,0,0,True,0,0,,0,0
ns_10-w_128-opd_3-2,ns_10-w_128-opd_3-2-spec-3,,0,11,"Check that immediately after reset_ transitions from low to high, out_vld remains continuously deasserted (0) for at least 13 consecutive rising clock edges, since no valid data can have propagated through all pipeline stages before that interval elapses",partially_proven,1,0,2,3,1,5,62.705588579177856,not_checked,,1.0,1.0,1.0,1,0,0,1,True,1,6,,0,0
ns_10-w_128-opd_5-5,ns_10-w_128-opd_5-5-spec-1,,0,11,"Check that when reset_ is low, all pipeline registers reset to zero",syntax_error,0,0,0,0,3,6,129.00232315063477,not_checked,"ERROR (VERI-1137)] dut.sv(451): syntax error near '""pipeline_registers_reset_to_zero'; ERROR (VERI-1137)] dut.sv(459): syntax error near '""all_stages_reset_to_zero'; ERROR (VERI-1072)] dut.sv(461): module 'pipeline' is ignored due to previous errors; errors detected:; ERROR (VERI-1137)] dut.sv(451): syntax error near '""pipeline_registers_reset_to_zero'; ERROR (VERI-1137)] dut.sv(459): syntax error near '""all_stages_reset_to_zero'; ERROR (VERI-1072)] dut.sv(461): module 'pipeline' is ignored due to previous errors; ERROR (ENL034): 3 errors detected in the design file(s).; ERROR: problem encountered at line 1 in file run.tcl",0.0,0.0,0.0,0,0,0,2,True,3,9,,0,0
ns_10-w_128-opd_5-5,ns_10-w_128-opd_5-5-spec-2,,0,11,Verify that out_vld becomes high after DEPTH clock cycles when in_vld is high,partially_proven,1,0,2,3,1,1,28.77247929573059,not_checked,,1.0,1.0,1.0,1,0,0,1,True,1,2,,0,0
ns_10-w_128-opd_5-5,ns_10-w_128-opd_5-5-spec-3,,0,11,Ensure that data propagates correctly through all pipeline stages,falsified,1,2,4,7,3,6,136.71706533432007,not_checked,,1.0,0.3333333333333333,0.3333333333333333,1,2,0,3,True,3,9,,0,0
ns_2-w_128-opd_2-0,ns_2-w_128-opd_2-0-spec-1,,0,3,"Check that when reset_ is low, on the next rising clock edge exec_unit_0's ready[1], ready[2], and ready[3] are all cleared to zero",unknown,0,0,0,0,0,0,960.0115852355957,not_checked,"HTTPConnectionPool(host='localhost', port=11434): Read timed out. (read timeout=480)",0.0,0.0,0.0,0,0,0,0,True,0,0,,0,0
ns_2-w_128-opd_2-0,ns_2-w_128-opd_2-0-spec-2,,0,3,"Check that when reset_ is low, on the next rising clock edge exec_unit_0's data[1], data[2], and data[3] are all cleared to zero",partially_proven,1,0,2,3,1,6,67.60224270820618,not_checked,,1.0,1.0,1.0,1,0,0,1,True,1,7,,0,0
ns_2-w_128-opd_2-0,ns_2-w_128-opd_2-0-spec-3,,0,3,"Verify that exec_unit_0 uses a synchronous reset, meaning its registers ready[1..3] and data[1..3] are only updated on a rising edge of clk and do not respond to reset_ transitions between clock edges",partially_proven,6,0,7,13,1,4,98.66536521911621,not_checked,,1.0,1.0,1.0,6,0,0,6,True,1,5,,0,0
ns_2-w_128-opd_2-4,ns_2-w_128-opd_2-4-spec-1,,0,3,"Verify that when reset_ is driven low, out_vld and out_data in exec_unit_1 are cleared to zero asynchronously in the same cycle (due to the negedge reset_ sensitivity), while the pipeline registers inside exec_unit_0 are cleared synchronously only on the next rising clock edge, resulting in a mixed reset timing at the pipeline level.",falsified,3,1,5,9,3,6,163.25771284103394,not_checked,,1.0,0.75,0.75,3,1,0,4,True,3,9,,0,0
